,Country Name, Year,GDP(constant 2010 US$),co2 emissions,commercial bank branches,foreign direct investment net inflows,internetUsers,labor force,life expectancy,mobile cellular subscriptions,technical articles,time required to start a business,unemployment rate
767,Latin America & Caribbean (excluding high income),2012,5289380000000.0,0.317369878,14.033633600000002,171804000000.0,42.51679061,279397374.0,74.47922841,104.97577340000002,76720.9,62.782608700000004,6.205162037000001
768,Latin America & Caribbean (excluding high income),2013,5436810000000.0,0.313396345,14.01747549,170787000000.0,45.62016216,282731287.0,74.70349166,110.63017479999999,78966.9,35.90869565,6.253421189
769,Latin America & Caribbean (excluding high income),2014,5506750000000.0,0.316493276,15.05369882,171569000000.0,48.07666979,288447519.0,74.92018456,111.32878659999999,78966.9,29.90869565,6.5439790260000015
770,Latvia,2004,21958595917.0,0.337165137,31.59452829,591016370.9,38.58,1109451.0,72.02682927,68.06697415,263.8,16.0,9.899999618999999
771,Latvia,2005,24307514343.0,0.308807758,31.91566332,810406848.7,46.0,1104714.0,71.35609756,84.02031102,403.1,16.0,8.899999618999999
772,Latvia,2006,27197529029.0,0.294600108,33.44617803,1704978770.0,53.63,1126373.0,70.86585366,99.37820811,341.3,16.0,6.8000001910000005
773,Latvia,2007,29903517586.0,0.278119655,37.40457916,2713740045.0,59.17,1144688.0,71.0195122,102.3002948,435.4,16.0,6.0
774,Latvia,2008,28824324886.0,0.274156811,36.66019876,1432688544.0,63.41,1159916.0,72.4195122,107.4991886,554.8,15.5,7.400000095
775,Latvia,2009,24693152309.0,0.29284734100000004,35.39429927,-32391422.09,66.84,1115837.0,73.0804878,109.0545685,648.7,15.5,17.10000038
776,Latvia,2010,23757368290.0,0.33988335299999994,34.20988644,435492262.8,68.42,1062744.0,73.48292683,110.3123196,728.6,15.5,18.70000076
777,Latvia,2011,25273444912.0,0.28858998199999997,32.74848596,1500490481.0,69.74995456,1037180.0,73.57560976,111.36378429999999,1215.5,15.5,16.20000076
778,Latvia,2012,26285714443.0,0.26868746600000004,24.58759348,1078662408.0,73.11994377,1043281.0,73.77804878,127.6857527,1135.8,15.5,14.89999962
779,Latvia,2013,26976123668.0,0.26249053,21.53200738,989503246.0,75.2344,1029318.0,73.98292683,124.76119550000001,1206.8,12.5,11.89999962
780,Latvia,2014,27547995580.0,0.253181179,20.32762443,1083404284.0,75.83,1020813.0,74.12439024,124.1970672,1206.8,12.5,10.0
781,Least developed countries: UN classification,2004,429390000000.0,0.358471999,1.226485139,8837274715.0,0.5546595999999999,303575730.0,58.00044906,2.826624561,2246.521416,65.51315789,6.104598006
782,Least developed countries: UN classification,2005,465353000000.0,0.342252471,1.315225584,5807140386.0,0.783962452,311403893.0,58.63727333,4.98365434,2531.3659780000007,69.1744186,6.016598546
783,Least developed countries: UN classification,2006,504530000000.0,0.342300038,1.543776117,9125567610.0,1.11724541,318810550.0,59.28447956,9.121220811,3003.336184,64.78409091,6.162888942
784,Least developed countries: UN classification,2007,551989000000.0,0.329901462,1.957740025,12620075894.0,1.922990045,326201237.0,59.93060337,15.06777953,3607.6505829999996,60.44318182,5.981986203
785,Least developed countries: UN classification,2008,593170000000.0,0.324940357,2.173250515,18631755293.0,2.1223670340000003,333729402.0,60.56390493,21.63473382,3781.954283,55.03409091,6.105584355
786,Least developed countries: UN classification,2009,622537000000.0,0.33490846399999996,2.358734413,15134456190.0,2.7053716260000003,342035767.0,61.17491514,26.47540811,4442.673627,52.76136364,6.219506764
787,Least developed countries: UN classification,2010,659840000000.0,0.346499436,2.5598504440000003,15471406935.0,4.271479294,350686961.0,61.75359909,33.43446897,5104.165164,47.94318182,6.161549687999999
788,Least developed countries: UN classification,2011,685734000000.0,0.35321048200000005,2.597382358,21993467896.0,4.799939353,359936039.0,62.29236486,42.62119165,5672.015707000001,37.45454545,6.211388175
789,Least developed countries: UN classification,2012,716425000000.0,0.346022105,2.931113794,22236565278.0,6.0600824110000024,369010015.0,62.79193465,49.03499329,6367.632622,36.33695652,6.220463825
790,Least developed countries: UN classification,2013,759313000000.0,0.353787597,2.988485238,23343067255.0,7.538075537999999,379322767.0,63.25377625,56.34406728,6554.197231,32.3,6.150745602000001
791,Least developed countries: UN classification,2014,801400000000.0,0.366219981,3.3095123839999996,29508708738.0,10.46735545,390244810.0,63.67757136,63.14595523,6554.197231,28.86956522,6.1263179
792,Lesotho,2004,1824780325.0,1.087170315,2.615489101,55671430.94,2.175524339,808051.0,45.94846341,10.26206811,5.9,138.0,36.0
793,Lesotho,2005,1888029452.0,1.066287922,2.496554325,27441449.23,2.580245484,807447.0,46.38702439,12.97020943,4.7,103.0,36.40000153
794,Lesotho,2006,1967894891.0,1.036057367,2.034629392,24322286.69,2.979708187,808840.0,47.12468293,18.44519698,9.8,73.0,32.5
795,Lesotho,2007,2062535217.0,1.006296515,2.172392732,75616001.72,3.44543126,809814.0,48.02319512,24.66811263,9.6,73.0,26.39999962
796,Lesotho,2008,2199886720.0,0.9668043270000001,2.3061590919999997,11009973.06,3.58,811059.0,48.95743902,30.07891192,12.9,39.0,25.29999924
797,Lesotho,2009,2247212553.0,0.987238611,2.352675844,91349553.1,3.72,824993.0,49.85380488,33.21820036,8.7,39.0,28.5
798,Lesotho,2010,2394097299.0,0.951175627,3.432412994,9507301.296,3.86,840003.0,50.66121951,49.15315236,8.6,39.0,28.29999924
799,Lesotho,2011,2552833666.0,0.9135777359999999,3.4529655089999998,61173319.21,7.0,856339.0,51.36119512,60.72157105,10.3,39.0,30.20000076
800,Lesotho,2012,2703478718.0,0.8897987559999999,3.392323788,56653435.23,10.0,873573.0,51.98656098,75.30007872,18.2,29.0,27.20000076
801,Lesotho,2013,2761672832.0,0.8816714170000001,3.635358405,50429031.34,15.0,891711.0,52.56502439,86.30152835,12.4,29.0,24.60000038
802,Lesotho,2014,2824569237.0,0.873722962,3.573635504,94460146.98,22.0,909653.0,53.09321951,101.8983929,12.4,29.0,26.20000076
803,Low & middle income,2004,14100100000000.0,0.9577704779999999,4.789875671,218021000000.0,5.8503646389999995,2438360691.0,66.85716377,16.10097091,257385.5582,54.38990826,6.1600927410000015
804,Low & middle income,2005,15105000000000.0,0.953440982,5.1011876780000005,302973000000.0,6.935330862000001,2483615821.0,67.1800052,21.66010195,329203.985,57.61382114,6.038528905
805,Low & middle income,2006,16328000000000.0,0.9400363359999999,5.173456322,396254000000.0,8.52514123,2512567894.0,67.53803377,29.05080487,377411.0306,53.308,5.839190262000001
806,Low & middle income,2007,17762100000000.0,0.906921187,5.179049962,549148000000.0,11.09854981,2541763906.0,67.88503967,37.73501408,426634.7794,49.163999999999994,5.447348677000001
807,Low & middle income,2008,18773600000000.0,0.9123426659999999,5.9973657220000005,627906000000.0,13.726360199999998,2570877515.0,68.21289415,47.66218536,488264.0047,45.228,5.643066435
808,Low & middle income,2009,19217000000000.0,0.912319476,6.577638316,426995000000.0,16.44168205,2599864610.0,68.55521334,56.67887014,559381.4034,41.91269841,5.865768786
809,Low & middle income,2010,20662100000000.0,0.9024782490000001,6.469576337,627630000000.0,20.16898745,2626088344.0,68.86513362,66.98337852,618899.7306,39.154761900000004,5.634780459
810,Low & middle income,2011,21920200000000.0,0.9181107890000001,7.0810388710000005,737049000000.0,23.02191669,2660284308.0,69.17862416,76.38963068,706473.5065,35.00793651,5.567614517000001
811,Low & middle income,2012,23007700000000.0,0.9067005020000001,7.673484131,673556000000.0,26.20614616,2695156778.0,69.45985393,81.09851518,749603.0968,34.19767442,5.547110943
812,Low & middle income,2013,24181000000000.0,0.8673229440000001,7.842708168,748910000000.0,29.03944261,2733255073.0,69.72966133,86.24100733,797637.484,27.57751938,5.5744867189999985
813,Low & middle income,2014,25296400000000.0,0.839620523,8.41887316,678266000000.0,32.42386616,2772712793.0,69.97035579,89.79338911,797637.484,24.43023256,5.636121392000001
814,Low income,2004,206986000000.0,0.619101095,1.129012487,3356699944.0,0.6630634910000001,199689272.0,54.84602026,2.629490501,1654.2486880000001,57.375,5.875139207999999
815,Low income,2005,219594000000.0,0.617134662,1.183626292,3290260974.0,0.910523758,205566012.0,55.58465239,3.85204784,1830.1068579999999,62.07407407,5.786429735
816,Low income,2006,230785000000.0,0.601027445,1.178094171,3557619145.0,1.1354630940000001,211400213.0,56.34193117,6.677801285,2197.208239,58.67857143,6.096414157999999
817,Low income,2007,245338000000.0,0.525742126,1.4448214519999998,6655677858.0,1.3595977559999999,217295625.0,57.10391636,11.28376704,2475.259771,54.03571429,5.843435433
818,Low income,2008,257719000000.0,0.538983529,1.9079299090000001,8974019034.0,1.8699478269999998,223542976.0,57.85569003,17.45576543,2339.647243,52.85714286,5.996332517000001
819,Low income,2009,271748000000.0,0.517250629,2.300990369,7328148924.0,2.366428996,230014605.0,58.58318768,22.36257947,2723.172598,50.21428571,6.037171302999999
820,Low income,2010,289973000000.0,0.511538875,2.459087668,11150675514.0,3.25984344,236701414.0,59.27368388,29.07801336,2973.390813,44.75,6.00321567
821,Low income,2011,306939000000.0,0.46074442299999996,2.290036916,17258753880.0,3.724865106,243230051.0,59.91839028,37.31119002,3373.821429,35.875,6.06919296
822,Low income,2012,318758000000.0,0.448159853,2.698448739,19301209722.0,4.709011385,249907941.0,60.51870252,43.83301971,3654.2858020000003,33.01724138,6.10046203
823,Low income,2013,337022000000.0,0.423167005,2.895234428,18976246646.0,6.055549384,257484377.0,61.07649225,50.96161392,3908.679412,28.56896552,5.98345753
824,Low income,2014,357461000000.0,0.443922287,3.10997747,17356104562.0,7.712589106,265490573.0,61.59026379,57.24681249,3908.679412,27.13793103,5.9837571889999985
825,Lower middle income,2004,3177320000000.0,0.906789394,5.145950212,27868212150.0,2.919588033,1005913198.0,64.09121385,8.048799707999999,47258.88114,57.21111111,6.074803275
826,Lower middle income,2005,3392980000000.0,0.87783007,5.293868682,52156849469.0,3.6782979260000004,1030745693.0,64.43795562,12.93400824,54155.91777000001,54.01020408,6.183063813
827,Lower middle income,2006,3651130000000.0,0.847152873,5.720283982000001,78719916317.0,4.5877863439999995,1043423689.0,64.79907534,21.185670899999998,61948.68384,49.96938776,5.941251583
828,Lower middle income,2007,3940560000000.0,0.832576785,5.848334507000001,105213000000.0,5.832043017,1055830438.0,65.16581905,30.66306766,70332.61319,45.71428571,5.421986477000001
829,Lower middle income,2008,4137680000000.0,0.8491062979999999,5.9973657220000005,133224000000.0,6.881584929,1068700199.0,65.52903001,42.49241606,79232.52126000001,41.26530612,5.5402422510000005
830,Lower middle income,2009,4341510000000.0,0.8411987009999999,6.433050695,101155000000.0,7.989348088,1082898890.0,65.90151693,53.84766905,90488.08432000001,38.44,5.528140455
831,Lower middle income,2010,4659870000000.0,0.7966558909999999,6.513401762999999,96539908269.0,10.95922964,1097435052.0,66.26247496,67.55101347,104819.3409,35.62,5.253007343999999
832,Lower middle income,2011,4910600000000.0,0.824097152,7.156279308999999,114429000000.0,13.16760068,1113761052.0,66.59661259,77.68659278,124505.9434,31.16,5.254269105
833,Lower middle income,2012,5161120000000.0,0.83030208,7.068207204,104633000000.0,15.69527165,1128973097.0,66.90478931,80.19611776,135164.6302,30.7745098,5.20650173
834,Lower middle income,2013,5446820000000.0,0.761348263,7.416549787,110098000000.0,18.30726638,1149067230.0,67.19332042,83.31647688,143876.6836,27.80784314,5.23415565
835,Lower middle income,2014,5754010000000.0,0.7483797990000001,7.878527902999999,127101000000.0,22.68924498,1168902981.0,67.45876614,87.06385393,143876.6836,23.14117647,5.254268700000001
836,Madagascar,2004,7255032154.0,0.249183044,1.12699641,52910748.0,0.525353655,8509321.0,60.72870732,1.8796436509999999,50.0,47.0,3.799999952
837,Madagascar,2005,7588974027.0,0.229520485,1.119547568,85428623.9,0.567721802,8782059.0,61.18729268,2.789819618,58.0,42.0,2.599999905
838,Madagascar,2006,7970138368.0,0.21118240600000002,1.140444166,294681941.5,0.607552239,9132205.0,61.62387805,5.555513652,62.8,20.0,3.900000095
839,Madagascar,2007,8467521105.0,0.214367933,1.2702473490000001,789389724.1,0.65,9490814.0,62.05153659,11.44808924,108.7,7.0,4.099999905
840,Madagascar,2008,9071129494.0,0.208188517,1.336484926,1134497642.0,1.65,9859738.0,62.48031707,24.26502318,82.0,7.0,4.3000001910000005
841,Madagascar,2009,8707027002.0,0.20341742399999999,1.413786395,1293330142.0,1.63,10241934.0,62.9152439,30.65911646,85.0,8.0,4.8000001910000005
842,Madagascar,2010,8729936136.0,0.224306108,1.466990288,809707320.3,1.7,10637414.0,63.35780488,36.5839289,80.9,8.0,3.599999905
843,Madagascar,2011,8856903643.0,0.26414942399999997,1.531847225,738462649.0,1.9,10864530.0,63.80546341,40.04243013,95.1,7.0,3.599999905
844,Madagascar,2012,9125047118.0,0.29657337300000003,1.613842191,810503138.6,2.3,11076742.0,64.24912195,39.37666576,93.9,9.0,3.599999905
845,Madagascar,2013,9330835549.0,0.334048327,1.6809274180000002,566545549.9,3.0,11446004.0,64.6817561,36.90806976,113.2,8.0,3.599999905
846,Madagascar,2014,9640232447.0,0.319143031,1.903099586,350652561.7,3.7,11826247.0,65.10131707,38.21891025,113.2,8.0,3.599999905
847,Malawi,2004,4712790834.0,0.197636185,0.999057858,107811374.0,0.347505335,5498084.0,48.67129268,1.767311574,79.3,37.0,7.800000191
848,Malawi,2005,4866839045.0,0.180078485,0.95619607,139696707.4,0.38448933399999996,5710923.0,49.77156098,3.2585785439999997,81.2,37.0,7.900000095
849,Malawi,2006,5095580480.0,0.179191164,0.941903264,35561531.63,0.42513749,5908142.0,51.08,4.6602394810000005,84.6,37.0,7.800000191
850,Malawi,2007,5584756206.0,0.15889932699999998,1.965437369,124388838.7,0.9658647370000001,6045446.0,52.53926829,7.662757357,128.4,37.0,7.5
851,Malawi,2008,6011416880.0,0.17568171100000002,2.200719877,195424461.1,0.7,6309075.0,54.08012195,10.66389819,145.4,37.0,7.5
852,Malawi,2009,6512054307.0,0.145282265,2.300967004,49130854.84,1.07,6499700.0,55.64270732,17.05611988,117.6,36.0,7.5
853,Malawi,2010,6959697194.0,0.164389911,2.893864378,97010028.45,2.26,6700691.0,57.1562439,20.763471,148.0,36.0,7.5
854,Malawi,2011,7297524731.0,0.16180472699999998,1.071137921,812753754.6,3.33,6902532.0,58.55736585,25.56405677,170.9,36.0,7.599999905
855,Malawi,2012,7435141417.0,0.147466328,3.2807048689999996,-8886001.78,4.3506,7117665.0,59.81473171,29.2138369,170.3,37.0,7.599999905
856,Malawi,2013,7821768770.0,0.15658581,3.258100723,451360605.7,5.05,7333843.0,60.90643902,32.33015944,156.5,40.0,7.599999905
857,Malawi,2014,8267609590.0,0.154351265,3.233891711,598087746.6,5.83,7601913.0,61.81660976,30.4977722,156.5,38.0,7.5
858,Malaysia,2004,194491000000.0,0.8423354759999999,14.06401328,4376052632.0,42.25226563,10671548.0,73.40997561,57.60279414,1989.9,37.0,3.5
859,Malaysia,2005,204862000000.0,0.85172957,12.6389235,3924786635.0,48.62917025,10921176.0,73.52268293,75.62840062,2391.0,37.0,3.5
860,Malaysia,2006,216303000000.0,0.77531467,11.72652392,7690731246.0,51.63798899,11122256.0,73.6404878,73.93037394,3155.6,37.0,3.299999952
861,Malaysia,2007,236695000000.0,0.780821412,11.43314908,9071369835.0,55.7,11326438.0,73.77243902,87.07077496,3850.7,31.0,3.200000048
862,Malaysia,2008,244553000000.0,0.8343064609999999,11.23250211,7572512432.0,55.8,11490594.0,73.92456098,101.50409040000001,6216.2,20.0,3.299999952
863,Malaysia,2009,238376000000.0,0.8342967609999999,11.07813707,114664434.6,55.9,11828351.0,74.09787805,108.46940829999998,8549.7,18.0,3.700000048
864,Malaysia,2010,255017000000.0,0.856713583,10.86363354,10885614182.0,56.3,12118629.0,74.28685366,119.7442976,11280.7,17.0,3.400000095
865,Malaysia,2011,268517000000.0,0.820824445,11.20357268,15119371191.0,61.0,12680325.0,74.48643902,127.477801,14962.2,5.0,3.099999905
866,Malaysia,2012,283216000000.0,0.7722268090000001,11.11633261,8895774251.0,65.8,13245366.0,74.68556098,141.32969619999997,15730.5,6.0,3.0
867,Malaysia,2013,296507000000.0,0.797654614,10.91227067,11296278696.0,57.05751226,13903106.0,74.87565854,144.7153167,17720.1,6.0,3.200000048
868,Malaysia,2014,314334000000.0,0.77249507,10.76382766,10619431770.0,63.66542588,14248789.0,75.05370732,148.8298489,17720.1,5.5,2.0
869,Maldives,2004,1674797439.0,0.39849237,10.33155457,52933701.73,6.588254875,126343.0,73.68563415,38.71591939,2.3,9.0,12.69999981
870,Maldives,2005,1538724511.0,0.390835394,10.30846312,52991121.06,6.869605067,137046.0,74.3787561,68.42621717,3.2,9.0,13.5
871,Maldives,2006,1844747307.0,0.41147586799999997,11.97953459,63826812.89,11.03635278,149386.0,74.94673171,89.50813176,5.1,9.0,14.39999962
872,Maldives,2007,2032394746.0,0.38431067700000004,12.07849387,132432080.8,16.3,160461.0,75.39302439,101.719445,4.7,9.0,12.60000038
873,Maldives,2008,2289934843.0,0.36831179,12.27032698,181255431.8,23.2,170338.0,75.73070732,138.8041154,0.9,9.0,12.60000038
874,Maldives,2009,2168024404.0,0.40762779200000004,12.58473146,157963586.8,24.8,172995.0,75.97653659,143.20528059999995,3.0,9.0,12.19999981
875,Maldives,2010,2323401758.0,0.40246375700000003,12.22796107,216468945.7,26.53,179666.0,76.15690244,151.783883,2.8,9.0,11.69999981
876,Maldives,2011,2525754692.0,0.390545845,12.19896054,423530664.0,34.0,187625.0,76.30631707,159.7911219,6.7,9.0,11.60000038
877,Maldives,2012,2588809905.0,0.429193738,12.25249522,227976866.7,38.9301,194363.0,76.45743902,165.6257202,9.1,9.0,11.69999981
878,Maldives,2013,2710478629.0,0.403163481,11.96857945,360816336.2,44.1,200786.0,76.63595122,181.1940074,5.3,9.0,11.30000019
879,Maldives,2014,2873034880.0,0.464591645,12.05230432,333375218.0,49.28,206937.0,76.85587805,189.3831136,5.3,9.0,11.60000038
880,Mali,2004,8004216841.0,0.10949391,2.418087656,84840599.64,0.43281964,3399660.0,51.20809756,3.51562473,32.8,33.0,8.800000191
881,Mali,2005,8527273414.0,0.10535782699999999,2.457545895,160218206.8,0.507063136,3675012.0,52.04070732,6.381119979,42.8,27.0,8.5
882,Mali,2006,8924830837.0,0.10559516699999999,2.612012632,148195574.1,0.729627281,3952268.0,52.82126829,12.27489738,53.1,42.0,8.300000191
883,Mali,2007,9236630227.0,0.10917672099999999,2.9434390130000003,206064771.4,0.81,4247530.0,53.53429268,19.8881407,53.4,25.0,8.5
884,Mali,2008,9677529939.0,0.110644349,2.825736811,266432781.9,1.57,4557912.0,54.17431707,26.17209427,50.4,25.0,8.399999618999999
885,Mali,2009,10130347923.0,0.079635962,3.175148792,646609200.6,1.8,4879945.0,54.73629268,32.89656779,65.1,8.0,8.5
886,Mali,2010,10678749467.0,0.090312167,3.6006004660000004,371569832.6,2.0,5211333.0,55.229756099999996,53.19893999,61.7,8.0,8.100000381000001
887,Mali,2011,11024767958.0,0.09479519199999999,4.1981701319999996,556147161.6,2.2,5354185.0,55.67463415,75.06504419,77.2,8.0,8.100000381000001
888,Mali,2012,10932581179.0,0.09089866199999999,4.746786118999999,397865237.2,2.8,5509347.0,56.10243902,98.37926527,84.3,8.0,8.100000381000001
889,Mali,2013,11184422458.0,0.09180268400000001,4.97192413,307853389.3,3.5,5668058.0,56.53612195,129.06693719999998,64.2,11.0,8.100000381000001
890,Mali,2014,11972181171.0,0.117922957,5.544719614,144023010.6,7.0,5829592.0,56.98670732,149.0238884,64.2,11.0,8.100000381000001
891,Mauritius,2004,7576632769.0,0.408001957,18.14094527,13894736.4,13.68908859,533411.0,72.27674797,45.31863157,55.0,46.0,8.5
892,Mauritius,2005,7670688144.0,0.42977017700000003,18.27924055,41776995.78,15.17222875,542496.0,72.43219512,54.16012507,56.1,46.0,9.600000381000001
893,Mauritius,2006,8325631105.0,0.43604262,18.64496424,106758059.1,16.7,545354.0,72.43219512,63.49227878,59.0,46.0,9.100000381000001
894,Mauritius,2007,8802441343.0,0.4190885070000001,18.95217292,340763853.7,20.22,547273.0,72.57073171,76.11805478,58.1,7.0,8.5
895,Mauritius,2008,9276625562.0,0.40636285,19.55307534,377724738.1,21.81,553536.0,72.57073171,84.46575593,64.9,6.0,7.199999809
896,Mauritius,2009,9584152842.0,0.38720208899999997,21.09740001,256680711.8,22.51,559461.0,72.88243902,88.58099786,77.0,6.0,7.300000191
897,Mauritius,2010,10003670690.0,0.391491895,21.31137548,429958030.7,28.33,571546.0,72.96731707,96.76929190000001,87.9,6.0,7.699999808999999
898,Mauritius,2011,10411574172.0,0.376506274,21.61538945,433358879.7,34.95,571678.0,73.26682927,104.7930618,59.0,6.0,7.900000095
899,Mauritius,2012,10775575125.0,0.368211808,21.91406363,589018302.8,35.42,580969.0,73.86341463,119.86540349999999,102.6,6.0,8.699999809
900,Mauritius,2013,11137678209.0,0.365459472,22.23582439,293341671.7,40.11682514,600402.0,74.01707317,123.23981859999999,109.5,6.0,8.0
901,Mauritius,2014,11554736860.0,0.365914953,24.33835121,418430127.8,44.80327537,612630.0,74.19439024,132.24982409999998,109.5,6.0,7.699999808999999
902,Mexico,2004,927362000000.0,0.47587563,10.75874484,24916054094.0,14.1,43743930.0,75.1154878,35.15321825,7135.8,30.0,3.700000048
903,Mexico,2005,955485000000.0,0.488089256,10.81546372,26018159827.0,17.21,44531943.0,75.28209756,42.56115672,8166.2,30.0,3.5
904,Mexico,2006,1002730000000.0,0.477947112,11.14958559,21147598685.0,19.52,46238712.0,75.43978049,49.40875353,9191.4,8.0,3.200000048
905,Mexico,2007,1034860000000.0,0.46433459,12.24786601,32457165592.0,20.81,47444330.0,75.59043902,58.62729509,9348.5,7.5,3.400000095
906,Mexico,2008,1049350000000.0,0.470055425,13.10006754,29381454305.0,21.71,48793303.0,75.7375122,65.49948112,10289.0,9.0,3.5
907,Mexico,2009,1000030000000.0,0.47593887799999995,13.67568438,18111810084.0,26.34,49110194.0,75.88346341,71.45817512,10701.0,8.0,5.199999809
908,Mexico,2010,1051130000000.0,0.4417235,14.07214134,27262839557.0,31.05,51046361.0,76.03385366,77.51826326,11301.3,6.0,5.199999809
909,Mexico,2011,1093640000000.0,0.442950002,14.08323374,24706234983.0,37.17629541,51525632.0,76.19019512,79.24118294,11877.0,6.0,5.3000001910000005
910,Mexico,2012,1137590000000.0,0.436296048,14.93023568,21060805585.0,39.75,53682338.0,76.35358537,83.35070827,12462.8,6.0,4.900000095
911,Mexico,2013,1153060000000.0,0.42525156399999997,14.86062589,47536863557.0,43.46,54408566.0,76.52307317,84.81947943,13112.4,6.3,4.900000095
912,Mexico,2014,1179180000000.0,0.407292111,14.74990273,27507943844.0,44.39,55636413.0,76.69917073,82.54324957,13112.4,6.3,4.900000095
913,Middle East & North Africa,2004,2103970000000.0,0.8305518279999999,10.88956294,32800313658.0,8.351298094,109381778.0,70.87790537,18.62308736,26309.6,37.375,12.29939034
914,Middle East & North Africa,2005,2215310000000.0,0.8276488759999999,11.39015924,73129405134.0,9.753068167999999,113777691.0,71.12919398,28.65162516,29652.5,35.76470588,11.78572065
915,Middle East & North Africa,2006,2352410000000.0,0.8255154029999999,12.2198891,109955000000.0,11.79240226,116125384.0,71.3849684,41.01747779,35149.7,34.47058824,10.94358165
916,Middle East & North Africa,2007,2477650000000.0,0.778275831,12.57687775,126454000000.0,15.04136038,119950044.0,71.62518569,56.76405278,40310.5,29.63157895,10.33351251
917,Middle East & North Africa,2008,2593380000000.0,0.804671137,13.4263091,114355000000.0,18.73683788,122765068.0,71.86372716,68.79413804,46827.4,19.57894737,9.924997801
918,Middle East & North Africa,2009,2612740000000.0,0.8359259659999999,13.59478396,83675082867.0,21.59770331,126655132.0,72.09286546,82.72177002,54183.5,18.10526316,10.09862993
919,Middle East & North Africa,2010,2747990000000.0,0.826450534,13.71822603,86092545626.0,24.8526292,130454449.0,72.306228,92.92326543,61141.3,18.23684211,10.38387727
920,Middle East & North Africa,2011,2854000000000.0,0.805094765,12.68019509,62774425479.0,27.78422129,133854091.0,72.50923435,99.66948466,72864.3,18.75,11.2162294
921,Middle East & North Africa,2012,2938120000000.0,0.8402925790000001,12.8952883,61339142359.0,31.56337525,137260024.0,72.71107939,104.88903870000001,78049.5,20.76190476,11.30023249
922,Middle East & North Africa,2013,3020620000000.0,0.8095539429999999,13.08107359,58611042922.0,35.24979824,140975571.0,72.92047395,110.5943456,80218.8,19.35714286,11.20311888
923,Middle East & North Africa,2014,3116370000000.0,0.832146086,14.85246805,52640518343.0,40.13850778,143961986.0,73.12388055,110.5742064,80218.8,18.64285714,11.26297194
924,Middle East & North Africa (excluding high income),2004,1021800000000.0,1.002947836,8.778687251000001,10521887306.0,7.416945667,93043013.0,70.34787077,13.02923186,12942.2,37.81818182,13.4061763
925,Middle East & North Africa (excluding high income),2005,1072420000000.0,1.014947057,8.769542767,18170935379.0,8.539218726,96426978.0,70.60909369,22.39163741,15713.5,36.08333333,12.88361969
926,Middle East & North Africa (excluding high income),2006,1134170000000.0,0.991574665,9.790149937,30379633372.0,9.912249748999999,97595652.0,70.86453907,34.28350674,20209.2,35.75,11.95607582
927,Middle East & North Africa (excluding high income),2007,1206580000000.0,0.936558543,9.950839713999999,33637747266.0,11.84823861,100040690.0,71.11015676,48.6185556,24894.4,34.75,11.37302489
928,Middle East & North Africa (excluding high income),2008,1253060000000.0,0.964372693,10.48056416,35606364313.0,14.96713748,101407059.0,71.34210949,59.66262333,30787.9,21.0,11.03309964
929,Middle East & North Africa (excluding high income),2009,1291460000000.0,0.971320912,10.78658909,29219598630.0,17.67142463,103805005.0,71.5611842,72.45628216,37348.7,19.0,11.22081225
930,Middle East & North Africa (excluding high income),2010,1362940000000.0,0.940262741,10.77116888,25932821028.0,20.61891636,105980268.0,71.76968311,82.04816394,43481.9,19.0,11.64618301
931,Middle East & North Africa (excluding high income),2011,1355460000000.0,0.963961629,10.91351063,16177488832.0,22.86862172,108063858.0,71.97338721,89.10250588,53013.0,18.91666667,12.67023015
932,Middle East & North Africa (excluding high income),2012,1362730000000.0,1.0032446990000001,10.97407574,23011638880.0,26.13501199,110192785.0,72.17691421,95.07101983,56295.6,22.46153846,12.81188581
933,Middle East & North Africa (excluding high income),2013,1385020000000.0,1.00224437,10.32249529,24035321919.0,29.65809784,112758992.0,72.38275192,100.8013781,56863.4,20.69230769,12.76432731
934,Middle East & North Africa (excluding high income),2014,1427390000000.0,0.9934495000000001,14.53117563,22769339267.0,34.68657587,114758218.0,72.58932144,100.69164559999999,56863.4,20.0,12.88402006
935,Middle income,2004,13950000000000.0,0.958702808,7.47651997,215958000000.0,6.34087366,2238671420.0,68.03095985,17.43337902,255317.9623,53.54705882,6.185533815
936,Middle income,2005,14944500000000.0,0.954426531,7.902788386,301478000000.0,7.5084551170000005,2278049809.0,68.33088635,23.44656830000001,326839.963,56.359375,6.061296494
937,Middle income,2006,16158500000000.0,0.94111985,7.87190787,395997000000.0,9.228078054,2301167681.0,68.66662559,31.28015638,374603.53799999994,51.75773196,5.815550298
938,Middle income,2007,17580500000000.0,0.908725165,8.176177371,547063000000.0,12.06616399,2324468281.0,68.9887853,40.49170883,423469.4831,47.75773196,5.410307497000001
939,Middle income,2008,18580800000000.0,0.9141113590000001,8.839227762,624121000000.0,14.93111304,2347334540.0,69.28978248,50.85335961,485125.6143,43.0257732,5.6094121160000014
940,Middle income,2009,19005700000000.0,0.914840485,9.60197962,422867000000.0,17.89274502,2369850005.0,69.60824126,60.35397449,555743.9104,39.54081633,5.849120192000001
941,Middle income,2010,20431500000000.0,0.9051827709999999,10.03322883,617903000000.0,21.89184648,2389386930.0,69.89393032,71.17768037,614914.137,37.55612245,5.598232557999999
